root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
10-Q,Quarterly report,2024-02-13,2023-12-31,"PARKS AMERICA, INC",PRKA,0001297937,1297937,"Pine Mountain, Georgia",Nevada,000-51254,24625783,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-51254&action=getcompany,https://www.sec.gov/Archives/edgar/data/1297937/000149315224006084/0001493152-24-006084-index.html,https://www.sec.gov/Archives/edgar/data/1297937/000149315224006084/ex10-1.htm
8-K,Current report,2024-05-17,2024-05-13,"Electronic Servitor Publication Network, Inc.",XESP,0001709542,1709542,"Minneapolis, Minnesota",Delaware,000-55809,24961410,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-55809&action=getcompany,https://www.sec.gov/Archives/edgar/data/1709542/000168316824003629/0001683168-24-003629-index.html,https://www.sec.gov/Archives/edgar/data/1709542/000168316824003629/elecserv_8k.htm
8-K,Current report,2024-07-15,2024-06-24,UBUYHOLDINGS INC,UBYH,0000787496,787496,"Coral Springs, Florida",Nevada,033-02533-LA,241116697,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=033-02533-LA&action=getcompany,https://www.sec.gov/Archives/edgar/data/787496/000182912624004778/0001829126-24-004778-index.html,https://www.sec.gov/Archives/edgar/data/787496/000182912624004778/ubuyholdings_8k.htm
8-K,Current report,2024-01-12,2024-01-09,"Rackspace Technology, Inc.",RXT,0001810019,1810019,"San Antonio, Texas",Delaware,001-39420,24530678,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39420&action=getcompany,https://www.sec.gov/Archives/edgar/data/1810019/000181001924000005/0001810019-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/1810019/000181001924000005/rxt-20240109.htm
1-A,Offering statement,2024-01-19,,"Howloo, Inc.",,0001967269,1967269,"Labelle, Florida",Delaware,024-12359,24545338,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=024-12359&action=getcompany,https://www.sec.gov/Archives/edgar/data/1967269/000110465924005174/0001104659-24-005174-index.html,https://www.sec.gov/Archives/edgar/data/1967269/000110465924005174/tm242533d1_ex2-3.htm
8-K,Current report,2024-04-29,2024-04-23,Tristar Acquisition I Corp.,"TRIS, TRIS-UN, TRIS-WT",0001852736,1852736,"Burlington, Massachusetts",Cayman Islands,001-40905,24892969,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40905&action=getcompany,https://www.sec.gov/Archives/edgar/data/1852736/000192998024000129/0001929980-24-000129-index.html,https://www.sec.gov/Archives/edgar/data/1852736/000192998024000129/tris_8k.htm
8-K,Current report,2024-05-10,2024-04-23,Landbay Inc,LNBY,0001672572,1672572,"Flushing, New York",New York,000-56182,24933035,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56182&action=getcompany,https://www.sec.gov/Archives/edgar/data/1672572/000149315224018575/0001493152-24-018575-index.html,https://www.sec.gov/Archives/edgar/data/1672572/000149315224018575/form8-k.htm
8-K,Current report,2024-07-08,2024-07-03,Capital Bancorp Inc,CBNK,0001419536,1419536,"Rockville, Maryland",Maryland,001-38671,241104652,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38671&action=getcompany,https://www.sec.gov/Archives/edgar/data/1419536/000141953624000007/0001419536-24-000007-index.html,https://www.sec.gov/Archives/edgar/data/1419536/000141953624000007/dominiccanusoemploymenta.htm
8-K,Current report,2024-04-18,2024-04-16,TLGY ACQUISITION CORP,"TLGY, TLGYU, TLGYW",0001879814,1879814,"Grand Cayman, Cayman Islands",Cayman Islands,001-41101,24852747,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41101&action=getcompany,https://www.sec.gov/Archives/edgar/data/1879814/000110465924048548/0001104659-24-048548-index.html,https://www.sec.gov/Archives/edgar/data/1879814/000110465924048548/tm2412161d1_8k.htm
8-K,Current report,2024-01-12,2024-01-08,YIJIA GROUP CORP.,YJGJ,0001699709,1699709,"New York, New York",Nevada,333-218733,24532139,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-218733&action=getcompany,https://www.sec.gov/Archives/edgar/data/1699709/000168316824000267/0001683168-24-000267-index.html,https://www.sec.gov/Archives/edgar/data/1699709/000168316824000267/yijia_8k.htm
8-K,Current report,2024-05-16,2024-05-11,"CIRRUS LOGIC, INC.",CRUS,0000772406,772406,"Austin, Texas",Delaware,000-17795,24956335,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-17795&action=getcompany,https://www.sec.gov/Archives/edgar/data/772406/000077240624000019/0000772406-24-000019-index.html,https://www.sec.gov/Archives/edgar/data/772406/000077240624000019/cfopressrelease.htm
424B3,Prospectus,2024-02-09,,MoneyHero Ltd,"MNY, MNYWW",0001974044,1974044,"Singapore, Singapore",Cayman Islands,333-275205,24611032,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-275205&action=getcompany,https://www.sec.gov/Archives/edgar/data/1974044/000119312524029072/0001193125-24-029072-index.html,https://www.sec.gov/Archives/edgar/data/1974044/000119312524029072/d720064d424b3.htm
8-K,Current report,2024-07-08,2024-07-03,Capital Bancorp Inc,CBNK,0001419536,1419536,"Rockville, Maryland",Maryland,001-38671,241104652,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38671&action=getcompany,https://www.sec.gov/Archives/edgar/data/1419536/000141953624000007/0001419536-24-000007-index.html,https://www.sec.gov/Archives/edgar/data/1419536/000141953624000007/cbnk-20240703.htm
8-K,Current report,2024-03-12,2024-03-11,"ADVENT TECHNOLOGIES HOLDINGS, INC.","ADN, ADNWW",0001744494,1744494,"Boston, Massachusetts",Delaware,001-38742,24739591,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38742&action=getcompany,https://www.sec.gov/Archives/edgar/data/1744494/000182912624001524/0001829126-24-001524-index.html,https://www.sec.gov/Archives/edgar/data/1744494/000182912624001524/adventtechnologies_8k.htm
8-K,Current report,2024-03-01,2024-02-29,"Spectral AI, Inc.","MDAI, MDAIW",0001833498,1833498,"Dallas, Texas",Delaware,001-40058,24707012,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40058&action=getcompany,https://www.sec.gov/Archives/edgar/data/1833498/000121390024018768/0001213900-24-018768-index.html,https://www.sec.gov/Archives/edgar/data/1833498/000121390024018768/ea0200961-8k_spectralai.htm
DEFA14A,Proxy materials,2024-05-16,,SCHWAB CHARLES CORP,"SCHW, SCHW-PD, SCHW-PJ",0000316709,316709,"Westlake, Texas",Delaware,001-09700,24955669,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-09700&action=getcompany,https://www.sec.gov/Archives/edgar/data/316709/000119312524140552/0001193125-24-140552-index.html,https://www.sec.gov/Archives/edgar/data/316709/000119312524140552/d832948ddefa14a.htm
10-K,Annual report,2024-03-06,2023-12-31,Navitas Semiconductor Corp,NVTS,0001821769,1821769,"Torrance, California",Delaware,001-39755,24727137,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1821769/000182176924000024/0001821769-24-000024-index.html,https://www.sec.gov/Archives/edgar/data/1821769/000182176924000024/exhibit1026-ronsheltonresi.htm
6-K,Current report,2024-03-08,2024-03-07,Check-Cap Ltd,CHEK,0001610590,161059,"Isfiya, Israel",Israel,001-36848,24732199,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36848&action=getcompany,https://www.sec.gov/Archives/edgar/data/161059/000121390024020853/0001213900-24-020853-index.html,https://www.sec.gov/Archives/edgar/data/161059/000121390024020853/ea0201406-6k_checkcap.htm
8-K,Current report,2024-08-02,2024-07-31,"ZIPRECRUITER, INC.",ZIP,0001617553,1617553,"Santa Monica, California",Delaware,001-40406,241171058,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40406&action=getcompany,https://www.sec.gov/Archives/edgar/data/1617553/000161755324000040/0001617553-24-000040-index.html,https://www.sec.gov/Archives/edgar/data/1617553/000161755324000040/pressrelease-guptanominati.htm
8-K,Current report,2024-05-16,2024-05-16,ProFrac Holding Corp.,ACDC,0001881487,1881487,"Willow Park, Texas",Delaware,001-41388,24956132,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41388&action=getcompany,https://www.sec.gov/Archives/edgar/data/1881487/000110465924062562/0001104659-24-062562-index.html,https://www.sec.gov/Archives/edgar/data/1881487/000110465924062562/tm2414757d1_8k.htm
8-K,Current report,2024-07-17,2024-07-15,Lexaria Bioscience Corp.,"LEXX, LEXXW",0001348362,1348362,"Kelowna, British Columbia, Canada",Nevada,001-39874,241122362,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39874&action=getcompany,https://www.sec.gov/Archives/edgar/data/1348362/000164033424001132/0001640334-24-001132-index.html,https://www.sec.gov/Archives/edgar/data/1348362/000164033424001132/lxrp_8k.htm
DEF 14A,Proxy statement,2024-04-17,2024-05-29,PERFICIENT INC,PRFT,0001085869,1085869,"Saint Louis, Missouri",Delaware,001-15169,24849532,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15169&action=getcompany,https://www.sec.gov/Archives/edgar/data/1085869/000108586924000065/0001085869-24-000065-index.html,https://www.sec.gov/Archives/edgar/data/1085869/000108586924000065/prft-20240417.htm
6-K,Current report,2024-05-03,2024-05-03,Intelligent Group Ltd,INTJ,0001916416,1916416,"Sheung Wan, Hong Kong",[],001-41974,24910932,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41974&action=getcompany,https://www.sec.gov/Archives/edgar/data/1916416/000121390024039326/0001213900-24-039326-index.html,https://www.sec.gov/Archives/edgar/data/1916416/000121390024039326/ea0203694-6k_intelligent.htm
8-K,Current report,2024-04-25,2024-04-25,"Alternus Clean Energy, Inc.","ALCE, ACLEW",0001883984,1883984,"Fort Mill, South Carolina",Delaware,001-41306,24876018,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41306&action=getcompany,https://www.sec.gov/Archives/edgar/data/1883984/000121390024036186/0001213900-24-036186-index.html,https://www.sec.gov/Archives/edgar/data/1883984/000121390024036186/ea0204696ex99-1_alternus.htm
6-K,Current report,2024-05-23,2024-05-23,COCA-COLA EUROPACIFIC PARTNERS plc,CCEP,0001650107,1650107,"Uxbridge, United Kingdom",United Kingdom,001-37791,24976830,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37791&action=getcompany,https://www.sec.gov/Archives/edgar/data/1650107/000165010724000052/0001650107-24-000052-index.html,https://www.sec.gov/Archives/edgar/data/1650107/000165010724000052/a20240523ccepform6-kappoin.htm
6-K,Current report,2024-04-17,2024-05-28,ENDEAVOUR SILVER CORP,EXK,0001277866,1277866,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-33153,24850154,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33153&action=getcompany,https://www.sec.gov/Archives/edgar/data/1277866/000106299324008471/0001062993-24-008471-index.html,https://www.sec.gov/Archives/edgar/data/1277866/000106299324008471/exhibit99-3.htm
6-K,Current report,2024-05-03,2024-05-03,COCA-COLA EUROPACIFIC PARTNERS plc,CCEP,0001650107,1650107,"Uxbridge, United Kingdom",United Kingdom,001-37791,24910745,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37791&action=getcompany,https://www.sec.gov/Archives/edgar/data/1650107/000165010724000044/0001650107-24-000044-index.html,https://www.sec.gov/Archives/edgar/data/1650107/000165010724000044/a20240503ccepform6-kresign.htm
6-K,Current report,2024-07-29,2024-07-29,enCore Energy Corp.,EU,0001500881,1500881,"Corpus Christi, Texas","British Columbia, Canada",001-41489,241151753,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41489&action=getcompany,https://www.sec.gov/Archives/edgar/data/1500881/000101376224002004/0001013762-24-002004-index.html,https://www.sec.gov/Archives/edgar/data/1500881/000101376224002004/ea021005401ex99-1_encore.htm
DEF 14A,Proxy statement,2024-06-21,2024-02-29,HELEN OF TROY LTD,HELE,0000916789,916789,"Hamilton, Bermuda",Bermuda,001-14669,241058381,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14669&action=getcompany,https://www.sec.gov/Archives/edgar/data/916789/000091678924000025/0000916789-24-000025-index.html,https://www.sec.gov/Archives/edgar/data/916789/000091678924000025/hele-20240620.htm
DFAN14A,Proxy soliciting materials,2024-04-15,,"['GRAFTECH INTERNATIONAL LTD', 'Undavia Nilesh']",EAF,"['0000931148', '0001944761']","['931148', '1944761']","['Brooklyn Heights, Ohio', '']",,001-13888,24842535,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13888&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/931148/000121465924006768/0001214659-24-006768-index.html', 'https://www.sec.gov/Archives/edgar/data/1944761/000121465924006768/0001214659-24-006768-index.html']","['https://www.sec.gov/Archives/edgar/data/931148/000121465924006768/nu411241dfan14a.htm', 'https://www.sec.gov/Archives/edgar/data/1944761/000121465924006768/nu411241dfan14a.htm']"
20-F,Annual report - foreign issuer,2024-05-07,2023-12-31,FURY GOLD MINES LTD,FURY,0001514597,1514597,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-38145,24919214,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38145&action=getcompany,https://www.sec.gov/Archives/edgar/data/1514597/000106299324009461/0001062993-24-009461-index.html,https://www.sec.gov/Archives/edgar/data/1514597/000106299324009461/exhibit15-7.htm
6-K,Current report,2024-04-12,2024-04-01,ALAMOS GOLD INC,AGI,0001178819,1178819,"Toronto, Ontario, Canada","Ontario, Canada",001-35783,24840333,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35783&action=getcompany,https://www.sec.gov/Archives/edgar/data/1178819/000117881924000047/0001178819-24-000047-index.html,https://www.sec.gov/Archives/edgar/data/1178819/000117881924000047/a2024managementinformation.htm
8-K,Current report,2024-07-05,2024-05-11,"CIRRUS LOGIC, INC.",CRUS,0000772406,772406,"Austin, Texas",Delaware,000-17795,241102619,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-17795&action=getcompany,https://www.sec.gov/Archives/edgar/data/772406/000077240624000047/0000772406-24-000047-index.html,https://www.sec.gov/Archives/edgar/data/772406/000077240624000047/crus-20240511.htm
10-K,Annual report,2024-07-01,2024-03-31,Landbay Inc,LNBY,0001672572,1672572,"Flushing, New York",New York,000-56182,241090532,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56182&action=getcompany,https://www.sec.gov/Archives/edgar/data/1672572/000149315224025788/0001493152-24-025788-index.html,https://www.sec.gov/Archives/edgar/data/1672572/000149315224025788/form10-k.htm
6-K,Current report,2024-03-20,2024-03-20,CHEMICAL & MINING CO OF CHILE INC,SQM,0000909037,909037,"Santiago Chile, Chile",Chile,033-65728,24768322,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=033-65728&action=getcompany,https://www.sec.gov/Archives/edgar/data/909037/000090903724000014/0000909037-24-000014-index.html,https://www.sec.gov/Archives/edgar/data/909037/000090903724000014/a6_kxboardresignationx20ma.htm
6-K,Current report,2024-01-23,2024-01-23,"Guardforce AI Co., Ltd.","GFAI, GFAIW, GRDAF",0001804469,1804469,"Singapore, Singapore",Cayman Islands,001-40848,24552409,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40848&action=getcompany,https://www.sec.gov/Archives/edgar/data/1804469/000121390024005707/0001213900-24-005707-index.html,https://www.sec.gov/Archives/edgar/data/1804469/000121390024005707/ea192031-6k_guardforce.htm
8-K,Current report,2024-05-14,2024-05-08,"SMART Global Holdings, Inc.",SGH,0001616533,1616533,"Newark, California",Cayman Islands,001-38102,24944497,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38102&action=getcompany,https://www.sec.gov/Archives/edgar/data/1616533/000119312524138236/0001193125-24-138236-index.html,https://www.sec.gov/Archives/edgar/data/1616533/000119312524138236/d839358d8k.htm
8-K,Current report,2024-01-12,2024-01-08,MANNATECH INC,MTEX,0001056358,1056358,"Flower Mound, Texas",Texas,000-24657,24532610,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-24657&action=getcompany,https://www.sec.gov/Archives/edgar/data/1056358/000105635824000012/0001056358-24-000012-index.html,https://www.sec.gov/Archives/edgar/data/1056358/000105635824000012/mtex-20240108.htm
6-K,Current report,2024-06-10,2024-06-27,Loncor Gold Inc.,LONCF,0001472619,1472619,"Toronto, Ontario, Canada","Ontario, Canada",001-35124,241031387,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35124&action=getcompany,https://www.sec.gov/Archives/edgar/data/1472619/000106299324012245/0001062993-24-012245-index.html,https://www.sec.gov/Archives/edgar/data/1472619/000106299324012245/exhibit99-2.htm
8-K,Current report,2024-01-12,2024-01-09,"Rackspace Technology, Inc.",RXT,0001810019,1810019,"San Antonio, Texas",Delaware,001-39420,24530678,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39420&action=getcompany,https://www.sec.gov/Archives/edgar/data/1810019/000181001924000005/0001810019-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/1810019/000181001924000005/a20240112-pressreleaseex991.htm
6-K,Current report,2024-05-13,2024-05-13,Freightos Ltd,"CRGO, CRGOW",0001927719,1927719,"Grand Cayman, Cayman Islands",Cayman Islands,001-41604,24936906,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41604&action=getcompany,https://www.sec.gov/Archives/edgar/data/1927719/000110465924060225/0001104659-24-060225-index.html,https://www.sec.gov/Archives/edgar/data/1927719/000110465924060225/tm2414257d1_6k.htm
8-K,Current report,2024-02-27,2024-02-21,SYNAPTICS Inc,SYNA,0000817720,81772,"San Jose, California",Delaware,000-49602,24682031,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-49602&action=getcompany,https://www.sec.gov/Archives/edgar/data/81772/000119312524047092/0001193125-24-047092-index.html,https://www.sec.gov/Archives/edgar/data/81772/000119312524047092/d708499dex991.htm
8-K,Current report,2024-06-24,2024-06-24,NN INC,NNBR,0000918541,918541,"Charlotte, North Carolina",Delaware,001-39268,241065473,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39268&action=getcompany,https://www.sec.gov/Archives/edgar/data/918541/000119312524167079/0001193125-24-167079-index.html,https://www.sec.gov/Archives/edgar/data/918541/000119312524167079/d838374d8k.htm
